,ID,Year_Birth,Age,Age_Group,Education,FamilySize,Income,IncomeClass,Dt_Customer,Day_Customer,Day_Joined,Month_Joined,Year_Joined,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,T_AmountSpent,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,T_NPurchase,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,T_AcceptedCmpgn,Complain
123,7386,1976,38,Young Adults,Undergraduate,2,30992.0,Lower Middle,2013-04-22,433,Monday,April,2013,83,17.0,0.0,14.0,7.0,3.0,2.0,43.0,1,1,0,3,7,5,0,0,0,0,0,0,0
124,7215,1983,31,Young Adults,Undergraduate,1,101970.0,Upper Middle,2013-03-12,474,Tuesday,March,2013,69,722.0,27.0,102.0,44.0,72.0,168.0,1135.0,0,6,8,13,2,27,0,1,1,1,0,3,0
125,1491,1965,49,Middle-aged,Postgraduate,2,71488.0,Middle,2013-02-18,496,Monday,February,2013,87,162.0,33.0,124.0,40.0,28.0,172.0,559.0,2,3,4,7,1,16,0,0,0,0,0,0,0
126,11071,1984,30,Young Adults,Undergraduate,1,79607.0,Middle,2013-04-21,434,Sunday,April,2013,37,450.0,133.0,951.0,173.0,0.0,216.0,1923.0,1,3,6,6,1,16,0,0,0,0,0,0,0
127,3381,1953,61,Old,Postgraduate,4,54348.0,Middle,2014-06-08,21,Sunday,June,2014,51,70.0,0.0,16.0,0.0,0.0,4.0,90.0,2,2,0,4,6,8,0,0,0,0,0,0,0
128,8268,1961,53,Middle-aged,Postgraduate,3,45788.430252071004,Lower Middle,2013-07-11,353,Thursday,July,2013,23,352.0,0.0,27.0,10.0,0.0,15.0,404.0,3,6,1,7,6,17,0,0,0,0,0,0,0
129,11051,1956,58,Middle-aged,Postgraduate,4,77376.0,Middle,2014-05-10,50,Saturday,May,2014,72,492.0,19.0,110.0,16.0,12.0,12.0,661.0,4,6,3,10,4,23,0,0,0,0,0,0,0
130,8026,1952,62,Old,Undergraduate,3,62998.0,Middle,2013-09-30,272,Monday,September,2013,10,120.0,58.0,73.0,65.0,89.0,58.0,463.0,5,5,4,5,5,19,0,0,0,0,0,0,0
131,433,1958,56,Middle-aged,Postgraduate,3,61331.0,Middle,2013-03-10,476,Sunday,March,2013,42,534.0,5.0,47.0,0.0,5.0,41.0,632.0,5,11,1,6,8,23,0,0,0,0,0,0,0
132,9597,1969,45,Middle-aged,Undergraduate,2,73448.0,Middle,2014-02-10,139,Monday,February,2014,10,236.0,106.0,189.0,23.0,41.0,130.0,725.0,1,7,2,9,4,19,0,0,0,0,0,0,0
133,1295,1963,51,Middle-aged,Undergraduate,3,55610.72179706524,Middle,2013-08-11,322,Sunday,August,2013,96,231.0,65.0,196.0,38.0,71.0,124.0,725.0,1,6,5,7,4,19,0,0,0,0,0,0,0
134,5290,1964,50,Middle-aged,Postgraduate,4,41551.0,Lower Middle,2013-08-14,319,Wednesday,August,2013,51,220.0,0.0,33.0,3.0,0.0,23.0,279.0,5,5,1,5,8,16,0,0,0,0,0,0,0
135,1685,1967,47,Middle-aged,Postgraduate,2,62981.0,Middle,2013-03-17,469,Sunday,March,2013,21,796.0,14.0,590.0,38.0,44.0,0.0,1482.0,1,4,5,13,3,23,0,1,0,0,0,1,0
136,5342,1976,38,Young Adults,Basic,2,9548.0,Poor,2012-08-08,690,Wednesday,August,2012,31,0.0,1.0,3.0,10.0,6.0,9.0,29.0,2,1,0,3,8,6,0,0,0,0,0,0,0
137,9579,1959,55,Middle-aged,Postgraduate,5,33762.0,Lower Middle,2013-07-07,357,Sunday,July,2013,61,53.0,1.0,34.0,2.0,0.0,16.0,106.0,3,2,2,2,8,9,0,0,0,0,0,0,0
138,7660,1973,41,Middle-aged,Postgraduate,3,35860.0,Lower Middle,2014-05-19,41,Monday,May,2014,37,15.0,0.0,8.0,4.0,2.0,20.0,49.0,2,1,1,2,5,6,1,0,0,0,0,1,0
139,1461,1965,49,Middle-aged,Postgraduate,3,36921.0,Lower Middle,2013-07-28,336,Sunday,July,2013,74,17.0,1.0,12.0,3.0,1.0,4.0,38.0,2,2,0,3,7,7,0,0,0,0,0,0,0
140,821,1992,22,Young Adults,Postgraduate,1,92859.0,Middle,2012-10-19,618,Friday,October,2012,46,962.0,61.0,921.0,52.0,61.0,20.0,2077.0,1,5,4,12,2,22,0,0,0,0,0,0,0
141,11084,1976,38,Young Adults,Postgraduate,3,65104.0,Middle,2013-11-14,227,Thursday,November,2013,4,738.0,0.0,232.0,13.0,20.0,50.0,1053.0,2,3,5,7,7,17,0,0,0,0,0,0,0
142,8690,1962,52,Middle-aged,Undergraduate,2,86111.0,Middle,2013-04-19,436,Friday,April,2013,73,399.0,28.0,756.0,36.0,40.0,126.0,1385.0,1,5,7,10,2,23,0,0,0,0,0,0,0
143,2937,1974,40,Middle-aged,Postgraduate,2,68352.0,Middle,2013-08-28,305,Wednesday,August,2013,47,614.0,16.0,132.0,43.0,33.0,33.0,871.0,3,8,5,9,6,25,0,0,0,0,0,0,0
144,9701,1988,26,Young Adults,Undergraduate,3,41883.0,Lower Middle,2013-03-19,467,Tuesday,March,2013,13,32.0,34.0,41.0,73.0,16.0,116.0,312.0,3,4,2,3,7,12,0,0,0,0,0,0,0
145,9949,1976,38,Young Adults,Undergraduate,4,59809.0,Middle,2012-10-18,619,Thursday,October,2012,36,598.0,16.0,141.0,32.0,41.0,49.0,877.0,3,3,3,6,8,15,0,0,0,0,0,0,0
146,10837,1975,39,Young Adults,Undergraduate,3,23957.0,Poor,2012-10-28,609,Sunday,October,2012,47,2.0,1.0,18.0,20.0,11.0,16.0,68.0,1,2,0,3,6,6,0,0,0,0,0,0,0
147,3120,1981,33,Young Adults,Undergraduate,3,38547.0,Lower Middle,2013-08-28,305,Wednesday,August,2013,49,6.0,1.0,10.0,0.0,1.0,4.0,22.0,1,1,0,2,8,4,0,0,0,0,0,0,1
148,5885,1973,41,Middle-aged,Postgraduate,5,35688.0,Lower Middle,2012-08-22,676,Wednesday,August,2012,94,73.0,3.0,90.0,12.0,1.0,32.0,211.0,7,4,1,4,8,16,0,0,0,0,0,0,0
149,4050,1966,48,Middle-aged,Postgraduate,2,49605.0,Lower Middle,2014-06-21,8,Saturday,June,2014,65,42.0,16.0,29.0,12.0,20.0,8.0,127.0,1,2,1,4,3,8,0,0,0,0,0,0,0
150,3830,1953,61,Old,Postgraduate,4,59354.0,Middle,2014-04-24,66,Thursday,April,2014,59,295.0,21.0,78.0,39.0,13.0,13.0,459.0,1,4,4,7,3,16,0,0,0,0,0,0,0
151,7987,1969,45,Middle-aged,Undergraduate,3,65747.0,Middle,2014-03-07,114,Friday,March,2014,96,346.0,17.0,48.0,23.0,13.0,13.0,460.0,4,8,1,6,6,19,0,1,0,0,0,1,0
152,7798,1972,42,Middle-aged,Postgraduate,3,46344.0,Lower Middle,2012-12-14,562,Friday,December,2012,28,233.0,20.0,57.0,8.0,20.0,91.0,429.0,4,7,1,5,7,17,0,0,0,0,0,0,0
153,92,1988,26,Young Adults,Undergraduate,2,34176.0,Lower Middle,2014-05-12,48,Monday,May,2014,12,5.0,7.0,24.0,19.0,14.0,20.0,89.0,4,3,0,4,6,11,0,0,0,0,0,0,0
154,7055,1952,62,Old,Postgraduate,3,61010.0,Middle,2012-10-09,628,Tuesday,October,2012,57,888.0,0.0,57.0,0.0,0.0,76.0,1021.0,2,8,5,11,5,26,0,0,0,0,0,0,0
155,10240,1949,65,Old,Undergraduate,2,69372.0,Middle,2013-02-19,495,Tuesday,February,2013,10,997.0,26.0,269.0,34.0,13.0,42.0,1381.0,1,10,4,6,4,21,0,1,1,0,0,2,0
156,3025,1958,56,Middle-aged,Undergraduate,2,49967.0,Lower Middle,2013-07-08,356,Monday,July,2013,4,212.0,6.0,69.0,4.0,12.0,3.0,306.0,3,6,1,5,7,15,0,0,0,0,0,0,0
157,9283,1978,36,Young Adults,Undergraduate,4,60199.0,Middle,2013-09-12,290,Thursday,September,2013,49,8.0,1.0,7.0,2.0,0.0,0.0,18.0,1,0,0,3,4,4,0,0,0,0,0,0,0
158,9970,1977,37,Young Adults,Undergraduate,3,55375.0,Middle,2013-10-17,255,Thursday,October,2013,3,42.0,11.0,57.0,10.0,28.0,14.0,162.0,1,1,1,6,2,9,0,0,0,0,0,0,0
159,2730,1955,59,Middle-aged,Undergraduate,1,80317.0,Middle,2013-08-20,313,Tuesday,August,2013,64,536.0,11.0,387.0,149.0,91.0,57.0,1231.0,1,3,4,10,1,18,0,0,0,0,0,0,0
160,2795,1958,56,Middle-aged,Postgraduate,4,30523.0,Lower Middle,2013-07-01,363,Monday,July,2013,0,5.0,0.0,3.0,0.0,0.0,5.0,13.0,1,1,0,2,7,4,0,0,0,0,0,0,0
161,9260,1945,69,Old,Postgraduate,2,70356.0,Middle,2012-11-05,601,Monday,November,2012,20,1349.0,16.0,249.0,43.0,16.0,33.0,1706.0,2,10,6,9,6,27,0,0,0,0,0,0,0
162,8182,1984,30,Young Adults,Undergraduate,3,23228.0,Poor,2014-01-05,175,Sunday,January,2014,91,53.0,3.0,49.0,7.0,4.0,5.0,121.0,4,3,0,4,8,11,0,0,0,0,0,0,0
163,10095,1975,39,Young Adults,Postgraduate,1,74165.0,Middle,2013-05-01,424,Wednesday,May,2013,9,1001.0,12.0,240.0,16.0,12.0,12.0,1293.0,1,5,4,10,2,20,0,0,0,0,0,0,0
164,8475,1973,41,Middle-aged,Postgraduate,3,157243.0,Upper Middle,2014-03-01,120,Saturday,March,2014,98,20.0,2.0,1582.0,1.0,2.0,1.0,1608.0,15,0,22,0,0,37,0,0,0,0,0,0,0
165,4370,1966,48,Middle-aged,Undergraduate,5,43482.0,Lower Middle,2013-11-13,228,Wednesday,November,2013,83,18.0,1.0,32.0,6.0,3.0,28.0,88.0,3,2,0,4,6,9,0,0,0,0,0,0,0
166,10573,1953,61,Old,Undergraduate,1,62551.0,Middle,2013-11-18,223,Monday,November,2013,27,125.0,16.0,98.0,134.0,21.0,27.0,421.0,1,6,7,4,3,18,1,0,0,0,0,1,0
167,3712,1959,55,Middle-aged,Undergraduate,1,52332.0,Middle,2013-08-28,305,Wednesday,August,2013,63,212.0,5.0,33.0,7.0,0.0,2.0,259.0,1,3,2,6,4,12,0,1,0,0,0,1,0
168,6637,1988,26,Young Adults,Undergraduate,1,66951.0,Middle,2013-11-02,239,Saturday,November,2013,46,277.0,162.0,305.0,173.0,76.0,124.0,1117.0,1,3,4,7,1,15,0,0,0,0,0,0,0
169,3152,1957,57,Middle-aged,Undergraduate,4,26091.0,Poor,2014-02-25,124,Tuesday,February,2014,84,15.0,10.0,19.0,8.0,17.0,20.0,89.0,3,2,1,3,5,9,0,0,0,0,0,0,0
170,5610,1965,49,Middle-aged,Undergraduate,4,33456.0,Lower Middle,2014-04-21,69,Monday,April,2014,58,7.0,3.0,10.0,8.0,1.0,7.0,36.0,2,1,0,3,7,6,0,0,0,0,0,0,0
171,6460,1982,32,Young Adults,Undergraduate,3,28718.0,Poor,2013-07-13,351,Saturday,July,2013,78,12.0,4.0,6.0,11.0,8.0,16.0,57.0,2,2,0,3,8,7,0,0,0,0,0,0,0
172,1349,1970,44,Middle-aged,Undergraduate,4,50447.0,Middle,2014-04-21,69,Monday,April,2014,4,85.0,7.0,24.0,2.0,3.0,27.0,148.0,1,3,1,3,6,8,0,0,0,0,0,0,0
173,1880,1959,55,Middle-aged,Postgraduate,4,53537.0,Middle,2014-01-30,150,Thursday,January,2014,17,81.0,0.0,6.0,0.0,0.0,6.0,93.0,2,2,1,3,5,8,0,0,0,0,0,0,0
174,641,1967,47,Middle-aged,Undergraduate,2,52074.0,Middle,2014-04-04,86,Friday,April,2014,77,59.0,0.0,12.0,0.0,0.0,48.0,119.0,1,2,2,2,4,7,1,0,0,0,0,1,0
175,8717,1975,39,Young Adults,Postgraduate,3,80427.0,Middle,2012-09-12,655,Wednesday,September,2012,56,1149.0,71.0,449.0,69.0,71.0,26.0,1835.0,1,11,8,8,5,28,0,0,0,0,0,0,0
176,10314,1948,66,Old,Postgraduate,2,83837.0,Middle,2012-12-16,560,Sunday,December,2012,79,847.0,66.0,119.0,86.0,89.0,111.0,1318.0,1,9,10,5,4,25,0,1,0,1,0,2,0
177,10854,1970,44,Middle-aged,Postgraduate,4,38853.0,Lower Middle,2014-05-23,37,Friday,May,2014,90,29.0,0.0,14.0,0.0,0.0,2.0,45.0,2,2,0,3,7,7,0,0,0,0,0,0,0
178,10492,1959,55,Middle-aged,Undergraduate,5,38285.0,Lower Middle,2014-06-24,5,Tuesday,June,2014,96,2.0,0.0,5.0,2.0,0.0,1.0,10.0,1,0,0,3,2,4,0,0,0,0,0,0,0
180,7698,1976,38,Young Adults,Postgraduate,3,51650.0,Middle,2014-05-11,49,Sunday,May,2014,81,152.0,3.0,22.0,2.0,5.0,7.0,191.0,1,4,1,4,5,10,0,0,0,0,0,0,0
181,3559,1988,26,Young Adults,Postgraduate,3,16248.0,Poor,2014-05-10,50,Saturday,May,2014,77,12.0,11.0,10.0,3.0,12.0,9.0,57.0,3,2,1,3,6,9,0,0,0,0,0,0,0
182,10562,1946,68,Old,Postgraduate,2,66835.0,Middle,2013-09-28,274,Saturday,September,2013,21,620.0,26.0,195.0,34.0,17.0,141.0,1033.0,1,6,4,13,2,24,0,0,0,0,0,0,0
183,10796,1984,30,Young Adults,Postgraduate,3,30477.0,Lower Middle,2014-01-22,158,Wednesday,January,2014,16,47.0,1.0,6.0,0.0,0.0,12.0,66.0,1,1,1,3,6,6,0,0,0,0,0,0,0
184,2563,1961,53,Middle-aged,Basic,2,28249.0,Poor,2014-06-15,14,Sunday,June,2014,80,1.0,9.0,7.0,2.0,14.0,10.0,43.0,1,2,0,3,6,6,0,0,0,0,0,0,0
185,3518,1983,31,Young Adults,Undergraduate,3,25271.0,Poor,2012-12-05,571,Wednesday,December,2012,45,10.0,1.0,18.0,10.0,4.0,7.0,50.0,1,1,1,2,9,5,0,0,0,0,0,0,0
186,5823,1970,44,Middle-aged,Postgraduate,2,32303.0,Lower Middle,2014-03-08,113,Saturday,March,2014,63,35.0,0.0,2.0,0.0,0.0,2.0,39.0,2,1,0,4,5,7,0,0,0,0,0,0,0
187,3934,1966,48,Middle-aged,Undergraduate,3,61286.0,Middle,2013-08-02,331,Friday,August,2013,34,356.0,0.0,107.0,19.0,9.0,117.0,608.0,2,7,1,8,5,18,0,0,0,0,0,0,0
188,6982,1976,38,Young Adults,Undergraduate,2,74068.0,Middle,2013-03-19,467,Tuesday,March,2013,14,783.0,30.0,537.0,140.0,76.0,15.0,1581.0,1,4,10,9,2,24,0,0,0,0,0,0,0
189,6431,1964,50,Middle-aged,Postgraduate,4,45759.0,Lower Middle,2013-02-23,491,Saturday,February,2013,13,42.0,1.0,18.0,3.0,0.0,4.0,68.0,2,2,0,3,7,7,0,0,0,0,0,0,0
190,9733,1978,36,Young Adults,Basic,3,24882.0,Poor,2012-09-09,658,Sunday,September,2012,52,1.0,4.0,10.0,29.0,0.0,36.0,80.0,1,1,1,2,6,5,1,0,0,0,0,1,0
191,5602,1989,25,Young Adults,Postgraduate,2,66973.0,Middle,2013-05-17,408,Friday,May,2013,98,466.0,22.0,432.0,147.0,113.0,102.0,1282.0,1,8,7,12,3,28,0,0,0,0,0,0,0
193,1324,1988,26,Young Adults,Undergraduate,3,38872.0,Lower Middle,2013-05-30,395,Thursday,May,2013,93,23.0,3.0,21.0,3.0,19.0,22.0,91.0,2,3,0,3,8,8,0,0,0,0,0,0,0
194,326,1973,41,Middle-aged,Undergraduate,4,51148.0,Middle,2013-02-18,496,Monday,February,2013,38,235.0,6.0,45.0,8.0,9.0,12.0,315.0,4,5,1,6,6,16,0,0,0,0,0,0,0
195,7224,1977,37,Young Adults,Undergraduate,4,31353.0,Lower Middle,2013-12-29,182,Sunday,December,2013,24,10.0,0.0,10.0,3.0,1.0,7.0,31.0,2,1,1,2,8,6,0,0,0,0,0,0,0
196,6999,1980,34,Young Adults,Postgraduate,2,69661.0,Middle,2014-05-13,47,Tuesday,May,2014,80,656.0,16.0,106.0,32.0,16.0,8.0,834.0,1,7,3,12,3,23,0,0,0,0,0,0,0
197,9938,1954,60,Old,Undergraduate,2,80067.0,Middle,2013-09-19,283,Thursday,September,2013,82,519.0,17.0,813.0,27.0,173.0,51.0,1600.0,1,4,6,6,2,17,0,0,1,0,0,1,0
198,6422,1954,60,Old,Undergraduate,2,86718.0,Middle,2013-01-17,528,Thursday,January,2013,20,344.0,189.0,482.0,50.0,33.0,172.0,1270.0,1,5,6,5,2,17,0,0,0,0,0,0,0
199,3182,1973,41,Middle-aged,Postgraduate,3,46854.0,Lower Middle,2014-03-31,90,Monday,March,2014,81,96.0,1.0,79.0,7.0,1.0,79.0,263.0,6,5,1,3,8,15,1,0,0,0,0,1,0
200,7300,1952,62,Old,Undergraduate,2,69142.0,Middle,2014-06-29,0,Sunday,June,2014,50,448.0,4.0,34.0,6.0,4.0,39.0,535.0,3,8,1,7,5,19,0,1,0,0,0,1,0
201,10424,1968,46,Middle-aged,Undergraduate,1,75922.0,Middle,2013-12-09,202,Monday,December,2013,60,265.0,138.0,553.0,224.0,23.0,92.0,1295.0,1,4,4,9,1,18,0,0,0,0,0,0,0
202,8727,1978,36,Young Adults,Undergraduate,2,63693.0,Middle,2013-10-14,258,Monday,October,2013,63,587.0,43.0,337.0,42.0,87.0,54.0,1150.0,3,11,6,9,6,29,0,0,0,0,0,0,0
203,2798,1977,37,Young Adults,Postgraduate,2,102160.0,Upper Middle,2012-11-02,604,Friday,November,2012,54,763.0,29.0,138.0,76.0,176.0,58.0,1240.0,0,7,9,10,4,26,0,1,1,1,0,3,0
204,1030,1965,49,Middle-aged,Postgraduate,3,40637.0,Lower Middle,2013-07-17,347,Wednesday,July,2013,72,22.0,0.0,13.0,0.0,0.0,3.0,38.0,2,1,0,3,7,6,0,0,0,0,0,0,0
205,624,1984,30,Young Adults,Postgraduate,1,18890.0,Poor,2012-11-10,596,Saturday,November,2012,5,6.0,4.0,1.0,7.0,2.0,15.0,35.0,1,0,1,2,6,4,1,0,0,0,0,1,0
206,5176,1988,26,Young Adults,Undergraduate,3,29604.0,Poor,2013-12-08,203,Sunday,December,2013,88,7.0,6.0,13.0,7.0,6.0,14.0,53.0,1,1,0,3,9,5,1,0,0,0,0,1,0
207,5552,1963,51,Middle-aged,Postgraduate,3,48721.0,Lower Middle,2013-05-13,412,Monday,May,2013,50,81.0,18.0,113.0,47.0,13.0,21.0,293.0,6,4,2,5,6,17,0,0,0,0,0,0,0
208,868,1966,48,Middle-aged,Undergraduate,3,44794.0,Lower Middle,2014-06-08,21,Sunday,June,2014,99,54.0,0.0,7.0,0.0,0.0,4.0,65.0,1,2,0,3,6,6,0,0,0,0,0,0,0
209,380,1954,60,Old,Undergraduate,2,64497.0,Middle,2012-09-10,657,Monday,September,2012,17,1170.0,48.0,320.0,42.0,32.0,192.0,1804.0,5,11,4,9,8,29,1,0,0,0,0,1,0
210,2677,1956,58,Middle-aged,Undergraduate,3,46097.0,Lower Middle,2013-03-31,455,Sunday,March,2013,11,72.0,24.0,68.0,65.0,4.0,8.0,241.0,5,3,1,6,4,15,0,0,0,0,0,0,0
211,6521,1954,60,Old,Undergraduate,2,77972.0,Middle,2014-03-18,103,Tuesday,March,2014,18,613.0,22.0,319.0,33.0,102.0,12.0,1101.0,1,4,6,9,1,20,0,0,0,0,0,0,0
212,6927,1968,46,Middle-aged,Postgraduate,4,44377.0,Lower Middle,2012-10-05,632,Friday,October,2012,70,224.0,0.0,30.0,0.0,0.0,10.0,264.0,8,5,1,5,8,19,0,0,0,0,0,0,0
213,2877,1974,40,Middle-aged,Postgraduate,4,46014.0,Lower Middle,2013-01-21,524,Monday,January,2013,21,410.0,0.0,59.0,19.0,9.0,44.0,541.0,10,7,1,8,7,26,0,0,0,0,0,0,0
214,0,1985,29,Young Adults,Undergraduate,2,70951.0,Middle,2013-05-04,421,Saturday,May,2013,66,239.0,10.0,554.0,254.0,87.0,54.0,1198.0,1,3,4,9,1,17,0,0,0,0,0,0,0
215,1584,1977,37,Young Adults,Undergraduate,3,41443.0,Lower Middle,2014-04-01,89,Tuesday,April,2014,79,171.0,7.0,171.0,25.0,19.0,89.0,482.0,6,8,1,5,8,20,0,0,0,0,0,0,0
216,7264,1978,36,Young Adults,Postgraduate,4,52195.0,Middle,2014-05-12,48,Monday,May,2014,2,12.0,0.0,4.0,0.0,0.0,1.0,17.0,1,1,0,2,8,4,0,0,0,0,0,0,0
217,6274,1948,66,Old,Postgraduate,2,83790.0,Middle,2013-11-15,226,Friday,November,2013,81,1076.0,16.0,417.0,42.0,48.0,16.0,1615.0,1,8,10,6,3,25,0,1,1,0,0,2,0
218,1377,1954,60,Old,Postgraduate,2,44551.0,Lower Middle,2013-08-31,302,Saturday,August,2013,24,182.0,4.0,33.0,0.0,0.0,66.0,285.0,2,4,1,5,7,12,0,0,0,0,0,0,0
219,454,1980,34,Young Adults,Undergraduate,3,69508.0,Middle,2012-11-14,592,Wednesday,November,2012,48,824.0,32.0,162.0,42.0,32.0,43.0,1135.0,2,11,4,11,6,28,0,0,0,0,0,0,0
220,1755,1988,26,Young Adults,Postgraduate,3,45204.0,Lower Middle,2014-04-11,79,Friday,April,2014,93,30.0,11.0,25.0,29.0,1.0,18.0,114.0,1,1,1,4,3,7,0,0,0,0,0,0,0
221,2075,1969,45,Middle-aged,Undergraduate,2,72460.0,Middle,2013-11-14,227,Thursday,November,2013,56,377.0,10.0,540.0,80.0,30.0,10.0,1047.0,1,3,5,7,1,16,0,0,0,0,0,0,0
222,4785,1970,44,Middle-aged,Postgraduate,4,77622.0,Middle,2014-04-14,76,Monday,April,2014,3,520.0,7.0,154.0,19.0,0.0,14.0,714.0,2,6,3,11,3,22,0,0,0,0,0,0,0
223,9076,1980,34,Young Adults,Postgraduate,3,30732.0,Lower Middle,2013-01-05,540,Saturday,January,2013,44,155.0,1.0,25.0,0.0,1.0,3.0,185.0,4,4,1,4,8,13,0,0,0,0,0,0,0
224,7079,1962,52,Middle-aged,Undergraduate,2,63887.0,Middle,2012-09-08,659,Saturday,September,2012,38,897.0,23.0,207.0,15.0,11.0,92.0,1245.0,5,9,6,12,6,32,0,0,0,0,0,0,0
225,4653,1978,36,Young Adults,Undergraduate,3,42011.0,Lower Middle,2013-03-26,460,Tuesday,March,2013,46,131.0,0.0,16.0,2.0,1.0,39.0,189.0,4,3,1,4,8,12,0,0,0,0,0,0,0
226,7375,1976,38,Young Adults,Undergraduate,3,51369.0,Middle,2012-10-25,612,Thursday,October,2012,84,297.0,7.0,79.0,0.0,11.0,182.0,576.0,2,8,2,4,8,16,0,0,0,0,0,0,0
227,709,1952,62,Old,Undergraduate,2,51537.0,Middle,2012-12-09,567,Sunday,December,2012,27,787.0,20.0,204.0,0.0,0.0,92.0,1103.0,3,2,2,11,8,18,0,0,0,0,0,0,0
228,460,1972,42,Middle-aged,Postgraduate,2,79930.0,Middle,2012-08-08,690,Wednesday,August,2012,72,792.0,86.0,740.0,67.0,51.0,17.0,1753.0,1,3,5,8,2,17,0,0,0,0,0,0,0
229,3726,1986,28,Young Adults,Postgraduate,3,34320.0,Lower Middle,2014-02-16,133,Sunday,February,2014,66,4.0,1.0,9.0,3.0,0.0,0.0,17.0,1,1,0,2,8,4,0,0,0,0,0,0,0
230,6798,1966,48,Middle-aged,Undergraduate,3,37070.0,Lower Middle,2013-03-20,466,Wednesday,March,2013,30,231.0,7.0,137.0,4.0,15.0,39.0,433.0,9,5,1,8,7,23,0,0,0,0,0,0,0
231,5341,1962,52,Middle-aged,Postgraduate,2,81975.0,Middle,2013-01-05,540,Saturday,January,2013,2,983.0,76.0,184.0,180.0,138.0,27.0,1588.0,1,6,3,4,7,14,0,0,1,0,0,1,0
232,1606,1971,43,Middle-aged,Undergraduate,3,38590.0,Lower Middle,2013-05-15,410,Wednesday,May,2013,65,3.0,1.0,8.0,4.0,3.0,3.0,22.0,1,1,0,2,8,4,0,0,0,0,0,0,0
233,9617,1951,63,Old,Undergraduate,1,15033.0,Poor,2014-04-16,74,Wednesday,April,2014,37,0.0,4.0,5.0,6.0,0.0,4.0,19.0,1,1,0,3,3,5,0,0,0,0,0,0,0
234,3233,1965,49,Middle-aged,Postgraduate,3,62745.0,Middle,2013-03-23,463,Saturday,March,2013,89,562.0,21.0,464.0,28.0,10.0,32.0,1117.0,3,7,8,11,5,29,0,0,0,0,0,0,0
235,89,1975,39,Young Adults,Postgraduate,3,22212.0,Poor,2013-12-09,202,Monday,December,2013,49,5.0,9.0,20.0,6.0,8.0,21.0,69.0,2,2,0,4,6,8,0,0,0,0,0,0,0
236,2936,1982,32,Young Adults,Postgraduate,3,23661.0,Poor,2013-12-04,207,Wednesday,December,2013,46,18.0,0.0,4.0,0.0,0.0,1.0,23.0,1,1,0,3,7,5,0,0,0,0,0,0,0
237,9449,1958,56,Middle-aged,Postgraduate,2,79761.0,Middle,2013-10-04,268,Friday,October,2013,32,415.0,5.0,124.0,15.0,35.0,11.0,605.0,1,5,2,11,3,19,0,0,0,0,0,0,0
238,7297,1973,41,Middle-aged,Undergraduate,2,7500.0,Poor,2013-12-26,185,Thursday,December,2013,54,5.0,3.0,10.0,12.0,7.0,20.0,57.0,4,3,1,3,7,11,0,0,0,0,0,0,0
240,313,1968,46,Middle-aged,Undergraduate,1,73455.0,Middle,2013-10-28,244,Monday,October,2013,98,901.0,61.0,757.0,186.0,163.0,20.0,2088.0,1,6,5,10,3,22,0,1,0,0,0,1,0
241,9940,1958,56,Middle-aged,Undergraduate,3,64961.0,Middle,2012-12-23,553,Sunday,December,2012,97,382.0,114.0,276.0,75.0,124.0,38.0,1009.0,2,6,4,4,3,16,0,0,0,0,0,0,0
242,10735,1971,43,Middle-aged,Undergraduate,2,22804.0,Poor,2013-07-31,333,Wednesday,July,2013,75,14.0,1.0,7.0,2.0,1.0,1.0,26.0,1,2,0,2,9,5,0,0,0,0,0,0,0
243,9529,1990,24,Young Adults,Undergraduate,2,73687.0,Middle,2013-11-28,213,Thursday,November,2013,8,559.0,153.0,503.0,218.0,13.0,181.0,1627.0,1,3,9,9,2,22,0,0,0,1,0,1,0
244,6439,1958,56,Middle-aged,Undergraduate,3,61074.0,Middle,2012-08-17,681,Friday,August,2012,37,789.0,0.0,133.0,0.0,28.0,152.0,1102.0,7,11,5,8,7,31,0,0,0,0,0,0,0
245,7411,1964,50,Middle-aged,Postgraduate,4,31686.0,Lower Middle,2014-06-05,24,Thursday,June,2014,31,11.0,0.0,5.0,0.0,0.0,1.0,17.0,2,1,0,3,6,6,0,0,0,0,0,0,0
246,2176,1972,42,Middle-aged,Undergraduate,3,80134.0,Middle,2013-05-20,405,Monday,May,2013,40,1218.0,16.0,272.0,104.0,0.0,80.0,1690.0,2,5,3,6,6,16,0,1,1,1,0,3,0
247,9265,1953,61,Old,Undergraduate,3,75027.0,Middle,2013-01-09,536,Wednesday,January,2013,74,925.0,64.0,179.0,133.0,12.0,77.0,1390.0,2,9,4,6,5,21,0,0,0,0,0,0,0
248,8867,1988,26,Young Adults,Postgraduate,2,67546.0,Middle,2012-08-31,667,Friday,August,2012,90,864.0,134.0,768.0,150.0,38.0,172.0,2126.0,1,4,10,5,3,20,0,0,0,0,0,0,0
249,8932,1969,45,Middle-aged,Postgraduate,3,65176.0,Middle,2012-10-29,608,Monday,October,2012,57,960.0,28.0,183.0,220.0,70.0,70.0,1531.0,4,9,6,6,6,25,0,0,0,0,0,0,0
